"At","Sentimen","Review","Bintang","Aspek"
"2020-02-10 01:19:51","1","Awaaa","5","Lainnya"
"2020-02-08 13:17:13","-1","Cukup bermanfaat","1","Lainnya"
"2020-02-06 20:48:43","1","maaf ya kalo masih belum bisa dipakai tolong diperbaiki dahulu saya sudah berulang2 instal tetep lemot buat belanja g bisa kayak ngerasa g ada gunanya download kalo lancaran d web","5","Tampilan"
"2020-02-06 20:08:37","-1","Berhenti² terus aplnya","1","Tampilan"
"2020-02-06 12:25:54","1","Aplikasinya lagi ga bisa dibuka kenapa ya? Setiap buka keluar terus","5","Tampilan"
"2020-02-05 10:09:44","1","Lebih baik lagi kalau di appnya ada fitur add collection, photo dan polling seperti di webnya. Dan tingkatkan terus kinerjanya ya karena seringkali lemot nggak bisa nambahin collection apa review gitu","4","Tampilan"
"2020-02-04 14:13:02","-1","Ini kenapa tiba"" keluar sendiri ya pas mau belanja. Tolong di perbaiki","1","Tampilan"
"2020-02-03 11:13:41","1","Udah bisa digunakan lagiii yay!!","5","Lainnya"
"2020-02-01 19:50:12","1","Ini kenapa yaa? Sampai aku harus uninnstall ulang, awal bisa masuk dan log in, terus masuk lagi gak bisaa. Tolong bantuannyaa ... :"")","4","Tampilan"
"2020-01-29 13:25:01","1","Yeeey sudah teratasi crashnya, sekrg lancar. Ini salah satu Aplikasi langganan untuk beli skin care dan make up. Belum pernah mengecewakan, banyak diskonan hehe. Tambahin lg diskonannya yaa","5","Tampilan"
"2020-01-29 02:23:47","-1","Langsung keluar tiap kali buka app, udah coba download ulang berkali-kali tapi tetep sama :(","1","Tampilan"
"2020-01-28 08:13:47","-1","Krna baca komen* bnyk blg baru downlod terus langsung keluar*,, ya ternyata bener app nya kek gtu kecewa,","1","Tampilan"
"2020-01-27 00:13:55","0","Aku kasi rating segini dulu ya. Soco app tampilan nya bagus, kita bisa post review, make a polling, artikel, bahkan belanja juga bisa cuma apa karna memang handphone aku yg gembel ya jadi setiap mau buka pasti crash, suka error, kesel kadang.","3","Tampilan"
"2020-01-26 19:45:17","1","Aplikasi selalu error internet, kadang shopping bag tidak bisa dibuka, dan respon juga lama. Tolong banget diperbaiki","4","Tampilan"
"2020-01-26 17:56:18","-1","Aku kan udh download, terus aplikasinya dibuka malah sayangnya aplikasi telah berhenti. Itu kenapa ya? Padahal memori saya masih bnyk.","1","Tampilan"
"2020-01-26 09:55:39","-1","Percuma udah download dan gak bisa dibukak aplikasinya T_T ......","1","Lainnya"
"2020-01-25 19:37:27","0","ini sekarang kenapa soco ku gabisa dibuka ya? apa karna hpnya tidak support. apa bagaimana? sebelumnya bisa soalanyaaa😢😢","3","Lainnya"
"2020-01-25 09:13:22","-1","Ini kenapasi aplikasinya gabisa dibuka astagaaa!!! Tolong dongggg, baru upgrade lohhh","1","Tampilan"
"2020-01-25 06:35:22","-1","sampah banget baru pertama buka langsung gak bisa, belum juga daftar nih","1","Tampilan"
"2020-01-25 02:55:05","-1","Ini kenapa aplikasinya? Baru dibuka kok langsung keluar? Udah coba download ulang tetep aja gitu. Kenapa?","2","Tampilan"
"2020-01-24 17:14:07","-1","Kok aplikasi nya force close terus sih. Gabisa dibuka samsek. Nyebelin","1","Tampilan"
"2020-01-23 19:39:48","-1","Udah 2 kali download tp selalu ga bisa masuk ke aplikasi ""sayangnya soco telah berhenti"" ini erronya dimana sih?","1","Tampilan"
"2020-01-22 14:31:57","-1","Setelah ku update malah gabisa dibuka, baru buka app-nya eh keluar lagi, gitu terus. Tau gitu kan gausah diupdate huhu","1","Tampilan"
"2020-01-21 20:59:10","-1","Kok setiap mau buka aplikasinya enggak bisa selalu ada tulisan sayangnya soco by sociolla telah berhenti","1","Tampilan"
"2020-01-21 19:44:24","-1","kok gabisa di buka sih, apa emg ga support apa gimana ya. pdhl biasanya bisa :(","2","Tampilan"
"2020-01-21 15:16:32","-1","Gabisa dibuka,baru dibuka langsung keluar sendiri. Padahal biasanya ga gitu. Udh coba instal ulang tetep aja kek gitu lagi","1","Tampilan"
"2020-01-21 10:30:40","-1","Aplikasi ga bermutu,,setiap mo belanja selalu log in mulu. Kesal !!!!","1","Tampilan"
"2020-01-20 22:02:08","-1","Setiap masuk, langsung out. Benerin lah","1","Tampilan"
"2020-01-20 20:30:16","-1","Kenapa aplikasinya tidak mau terbuka? Bagaimana caranya kita bisa kontrol barang kita sudah dikirim atau tidak??? Please kasih jawaban.","2","Tampilan"
"2020-01-20 11:23:38","-1","Biasanya belanja lewat web nya soco, terus nyobain download app nya dan ternyata sangat buruk. Masa baru mau masuk app nya crash terus huhuhu Rugi banget udah buang2 kuota buat download app ini","1","Tampilan"
"2020-01-19 20:11:32","0","Kok nggk bisa dibuka sih sudah berhari hari","3","Tampilan"
"2020-01-19 15:17:10","1","Bagus banget aplikasi nya. Sering Adain promo yaa sociolla. Biar makin rajin belanja nya","5","Lainnya"
"2020-01-19 14:23:24","-1","Di buka malah keluar.","1","Tampilan"
"2020-01-19 12:29:35","1","Sudah ga trouble lg suka belanja di sociolla","5","Tampilan"
"2020-01-19 12:27:02","-1","keluar sendiri trs, males banget","1","Tampilan"
"2020-01-19 08:49:20","-1","Gak bisa kebuka","1","Tampilan"
"2020-01-18 18:15:14","-1","Mati mati sendiri","1","Tampilan"
"2020-01-18 16:49:30","-1","Udah di instal tapi malah kembali mulu sebel","2","Tampilan"
"2020-01-18 10:30:39","1","Lengkap","5","Produk"
"2020-01-18 09:22:27","0","Lagi gk biasanya ini aplikasi gk bisa dibuka. Musti buka web.","3","Tampilan"
"2020-01-18 06:32:05","-1","Aku udh instal terus aku buka tapi ga bisa tiap masuk tiba tiba kembali ke layar menu sendiri, kira kira kenapa ya ? tolong di respon","1","Tampilan"
"2020-01-17 16:08:26","-1","padahal sudah unduh apknya tetap gk bisa kebuka","1","Tampilan"
"2020-01-17 06:42:20","-1","Berhenti mulu","1","Tampilan"
"2020-01-16 17:49:13","1","overall baguss sih, dari packing sangat rapih pake dus gitu lucu, terus dari kecepatan pengiriman bisa dibilang cepet yaa, cuman sayang kalo dah transfer pas mau confirm sukaa susah dipencet nyaa, harus dari website nyaa, sukses terus sociolla!!","4","Layanan"
"2020-01-16 13:22:25","1","Sociolla ayo pake free ongkir supaya kita yg fakir ini mampu beli gak terbeban ongkir😭😭","4","Layanan"
"2020-01-16 13:21:56","-1","Kok skrg utk free ongkir nya ada minimal 200an gitu ya. Pdahal suka sama sociolla krn ga prnh ngenain ongkir walau belanja brp puluh ribu","2","Layanan"
"2020-01-16 05:49:31","1","kenapa ya tiap mau buka sociolla selalu keluar sendiri?","4","Tampilan"
"2020-01-15 20:18:23","1","Aplikasinya baguss banget aku sukaaa tambahin please produk dari some by mi terus tambahin event gratis ongkir untuk wilayah jauh kayak aku ☹ ongkirnya lumayan mahal","5","Produk"
"2020-01-15 18:21:54","0","Tiap mau add to bag langsung terhenti, order udah coba dua kali tapi gak keluar kode pembayarannya bingung mau bayarnya gimana","3","Tampilan"
"2020-01-14 22:17:09","0","Sudah bagus aplikasinya, cuma kenapa akhir-akhir aplikasinya ga bisa di buka. Bisanya di buka di buka di chrome. Tolong di perbaiki yaaaa","3","Tampilan"
"2020-01-14 13:34:16","1","Tingkatkan terus performa muu","4","Lainnya"
"2020-01-13 16:37:34","1","Bagus","5","Lainnya"
"2020-01-13 11:44:09","1","Sociolla sangat membantu saya","5","Lainnya"
"2020-01-11 23:15:21","1","Suka bat dah. Cuman sayang ada beberapa barang yg cuman ada riview tapi ga bisa di add ke bag","5","Tampilan"
"2020-01-11 16:05:45","-1","kok sociolla sekarang ada ada biaya ongkirnya ya? pdhal udah langganan banget kalau beli skincare di sini karena barangnya ori dan free ongkir. sekarang jd mikir lagi kalau mau belanja pakai app ini","2","Layanan"
"2020-01-10 18:41:59","-1","Lola banget jika untuk ngisi data, uninstall aja dah gak guna","1","Tampilan"
"2020-01-09 19:59:25","-1","jelek bngt lemot","2","Tampilan"
"2020-01-09 12:55:48","1","Keren bgt aplikasix cocok buat saya yg suka make up dan tau produk apa yg cocok buat sy","5","Produk"
"2020-01-06 13:55:49","0","Aplikasi yang bagus. Cuman saya prefer menggunakan versi website karena melalui aplikasi tidak tersedia pembayaran melalui LinkAja. Dan entah ini aku yang gabisa nyari atau gimana, kadang stok nya tidak selengkap di website.","3","Layanan"
"2020-01-04 23:16:35","1","Saya ga bisa login dari minggu lalu sampai ganti password 2 kali tp tetap gabisa masuk dari web maupun app nya. tolong ya","4","Tampilan"
"2020-01-04 18:41:37","-1","Udah kesekian kalinya ga bisa chekout. Wkwkekwk","1","Tampilan"
"2020-01-03 22:40:53","-1","Lemot banget trus juga ada beberapa brand yang ga keluar harganya padahal app nya bagus cuman sistemnya jelek tolong diperbaiki lagi deh","2","Tampilan"
"2020-01-03 20:35:38","1","Pengalaman belanja yang menyenangkan dengan customer service yang ramah dan cepat dalam menanggapi, selain itu produknya juga di jamin ori dengan pengiriman yang aman pula love banget dech!","4","Layanan"
"2020-01-03 14:33:34","1","Baguss... Banyak infonya apalagi pas dapet soco box nya makin happy... Makin suka","4","Layanan"
"2020-01-02 15:59:53","1","Kesayangan aku pokoknya","5","Lainnya"
"2020-01-01 19:24:36","0","Kurang cucok sekarang minimal order 200rb baru bisa gratis ongkir","3","Layanan"
"2020-01-01 11:18:17","-1","Seriuss.. ini g bs dipake. Buat buka yg lain lancar jaya. Buka ini aja mau checkout barang 1 jam masih muter.","1","Tampilan"
"2020-01-01 10:06:58","0","Halloo apps ini bagus jujur Cmn waktu aku mau review salah 1 produk buffering muluk sampe udh aku coba 5 kali ttp ga ke post padahal yang lain lancar"" ajaa Tolong ya diperbaiki Makasih","3","Tampilan"
"2019-12-31 21:24:00","0","sociolla pliss dong perbaiki kinerja nya,saya udah pesan barangnya dan udah membayarnya tapi tidak ada konfirmasi dari pihak sociolla,saya hanya ingin mengetahui kapan barangnya sampe rumahku tapi gaada keterangannya,tolong dong mempermudah kita untuk mengetahui tentang pengiriman pesanan barang,dan harusnya fast respon saat diemail, perbaiki kinerjanya dong plis,jangan membuat konsumen bingung:((","3","Layanan"
"2019-12-31 04:26:29","-1","ngisi tanggal lahir aja ribet 🥴 bye","1","Tampilan"
"2019-12-30 19:35:08","1","Bagus cuma lemot","4","Tampilan"
"2019-12-29 08:04:00","-1","Beli barang di sociolla tapi pas review gak dapet poin, udah di email tapi hanya dibls 1 x dan tidak ada respon lagi. Makin kesink makin jelek respon sociolla, padahal dulu2 langsung tanggap.","2","Tampilan"
"2019-12-28 18:08:52","1","aku sebel, misalnya ngeklik product A karena mau ngasih review, eh yang muncul malah jadi product lain, kenapa ya? tolong diperbaiki","4","Tampilan"
"2019-12-28 11:30:52","1","suka banget sama aplikasinya😭😭❤❤❤❤❤","5","Lainnya"
"2019-12-27 21:15:21","1","Mau ngucapin terima kasih banyak sociolla. Aku ngga perlu susah2 lagi buat beli skincare. Tampilan aplikasinya cantik banget,pilihan skincare dan kosmetik banyak banget, gratis ongkir tanpa syarat dan banyak diskon juga.","5","Layanan"
"2019-12-26 21:49:52","0","Kenapa si sociolla lama bgt loading nya. Wifi ga bermasalah buka aplikasi yg lain juga ga bermasalah. Tolong diperbaiki lagi app nya","3","Tampilan"
"2019-12-26 16:08:00","1","The best","5","Lainnya"
"2019-12-26 11:04:07","0","Tolong diperbaiki... Saat ada promo.. lemottt bgt, jd ga kebagian.... Tolong di baca komen saya ini","3","Tampilan"
"2019-12-26 01:18:22","-1","Gatau knp sy ngrsa dri app dan webnya tuh berat bgt. Pdhl sy pkai 3 aplikasi belanja online lainnya gak seberat ini. Smpai mau bayar belanjaan aja jdi gagal pdhl awalnya brhasil, tolong prbaiki lg dong 😔","2","Tampilan"
"2019-12-25 17:59:04","0","udh byr pas mau kirim bukti tfnya malah gbisa dibuka2 gmn nih duit eug?","3","Tampilan"
"2019-12-24 22:59:42","0","Aplikasi yg sangat berguna buat aku utk beli2 skincare, sayang aplikasi nya sering error, penjelasan produk nya kadang gak ada,sering log out sendiri,dll. Kek nya aplikasi harus di perbaiki lg biar konsumen jd lebih nyaman.","3","Tampilan"
"2019-12-24 17:19:54","-1","Aplilasi ter LELET. sipuat aje kalah leletnya :((((","1","Tampilan"
"2019-12-23 22:38:31","0","Nyaman belanja d sini free ongkir,cmn barangx lama sampaix😥😥😥","3","Layanan"
"2019-12-23 20:09:35","-1","aplikasi gaje, loading teros sampe mamposs pdhl sinyal fine"" aja","1","Tampilan"
"2019-12-23 16:32:56","0","Terpercaya","3","Lainnya"
"2019-12-23 12:14:22","1","Bagusss sih .. Tpi sering error","5","Tampilan"
"2019-12-22 23:18:56","-1","Masa iyaa baru daftar suruh isi tgl lahir setelah dibuka eh kalender Des 2019. Padahal lahir aku agst 1990 Klik mundur 29th donk.. males bgt.. langsung hapuss.. maapkan males rempong🙏","1","Tampilan"
"2019-12-22 16:08:58","1","Bagus","5","Lainnya"
"2019-12-22 14:25:20","-1","Lalod bangett, kadang error","2","Tampilan"
"2019-12-21 23:02:46","-1","berapa kali mencoba register,selalu gagal!","1","Tampilan"
"2019-12-21 10:26:31","0","Barangnya in syaa Allah ori ya, tapi yg disayangin sinyal saya suka ilang²an pas mau login akun. Padahal kalo cuma ngescroll biasa, sinyal ga kenapa², trus tiba² suka gaada sinyal padahal kalo buka apk yg lain apalagi ""yt"" lancar² aja, kalo sinyal udah error pasti akun langsung keluar otomatis. TOLONG DIPERBAIKI","3","Tampilan"
"2019-12-21 08:55:58","-1","Membosankan masa ke logout sendiri trusss","1","Tampilan"
"2019-12-20 22:29:46","-1","Udah login trus loading slesai, abis itu login lagi, gitu terus, udah di refresh di apus gitu aja terus","1","Tampilan"
"2019-12-20 13:22:30","-1","Mau checkout, tapi setiap isi alamat ,setelah laoding alamat tidak tersimpan, tanda baca sdh di koreksi, alamat sdh bner.. semua sudah diisu..semua sudah di koreksi. Tapi tetap gabisa.. mending belanja di marketplace sebelah aja.. gak ribet kayak soco 👎 nyimpen alamat aja susah bener..","1","Tampilan"
"2019-12-19 08:42:05","-1","Jelek banget aplikasi nya. Di web juga sama. Pdhal seneng belanja disini. Parah sihhh. Perbaiki dong :)","1","Lainnya"
"2019-12-18 21:52:04","-1","Order tgl 11 des... Smpai hari ini tgl 18 des blm dater paketan nya.. mana gk ada jejak kurir nya... Gk ada no mer resi nya... Mana kita tau orderan kita sampai mana.... Aduhh ini aku yg gk ngerti pake app soco apa emg app soco yg gk bener??? Tolong orderan saya gimana????? 💩","1","Layanan"
"2019-12-18 10:59:54","-1","saya kan mau liat review brush eh malah ke dd cream maksudya apa?","1","Tampilan"
"2019-12-16 10:27:36","-1","Sebagai pengguna baru dan pertama kali pesan merasa sangat kecewa karena harusnya buy one get one tapi cuma dapat satu padahal udah beli banyak jadi merasa rugi, aplikasinya juga sering eror","1","Layanan"
"2019-12-15 21:34:01","-1","Aplikasi ni dipake cuma buat liat review produk ajaaa kalo mau beli jangan disini mending di shopee","1","Lainnya"
"2019-12-15 15:07:47","0","Kenapa setiap produknya diklik buat liat deskripsinya, yg keluar malah deskripsi produk yg berbeda ya? Error gitu. Terus apknya seberat itu kah? Lemot, sering gak loading, padahal saya buka aplikasi belanja lain fine2 aja, berarti yg bermasalah apknya kan, bukan jaringan internet saya","3","Tampilan"
"2019-12-15 12:58:41","1","Hi sociolla, saya sangat suka dengan sociolla. Saya berharap sociolla dapat menambahkan menu edit profil spt = mengganti username, mengganti email, dan menghapus user. Semoga saran ini bisa meningkatkan sociolla kedepannya.","5","Tampilan"
"2019-12-15 01:27:50","1","Suka sih belanja di sociolla, terutama kalo lagi banyak promo. Produk nya juga udah terjamin pasti oriii. Cuma aplikasi nya di hp ku kadang lemot banget gak ngerti kenapa padahal buka aplikasi lain biasa aja. Sinyal pun kenceng padahal, entah kenapa pas buka aplikasi ini aja jadi lemot..","5","Produk"
"2019-12-14 13:15:31","-1","Kecewa bgt flash sale harga jadi 12rb tapi saat checkout kok harganya normal .. Udah gtu lemot bgt ...","1","Layanan"
"2019-12-14 11:58:38","-1","Maaf sekali saya uninstall, karena setiap mau login selalu salah username/email/password padahal sudah direset ulang tapi tetap tidak bisa masuk.","1","Tampilan"
"2019-12-14 11:25:45","1","Bagaimana cara hapus akun soco sociolla ? Saya ingin hapus akun","4","Lainnya"
"2019-12-14 11:17:33","0","Aplikasi berat. Loading lama. Mau publish review ditunggu lama sekali.","3","Lainnya"
"2019-12-13 22:02:49","1","Pertama kali dapet giveaway disini,udah 2 kali dapet,kakak aku juga udah 3 kali dapet cinta banget sama aplikasi ini :')","5","Layanan"
"2019-12-13 21:37:41","-1","Masa mau login aja lamanya minta ampun. Plis lah ini aplikasi diperbaikin. Ga di web ga di app sama aja leletnya","1","Tampilan"
"2019-12-13 18:59:07","-1","SUSAH BANGET LOGIN DOANG. GA BERGUNA INI APLIKASI","1","Tampilan"
"2019-12-13 15:26:40","1","Kok appsnya selalu eror tiap saya mau checkout belanjaan","4","Tampilan"
"2019-12-13 08:31:35","-1","Registrasi gabisa dan super lemot. Begitu bisa gabisa login alasan password salah. Pas mau recovery link nya zonk. Padahal koneksi internet lancar jaya. Coba di beda device pun sama aja. Cuma dikencengin promo doang","1","Tampilan"
"2019-12-13 00:34:41","-1","ASLI JELEK BANGET, SERIUS! DARI MALEM SAMPAI MALEMNYA LAGI NI APLIKASI DOWN MULU. UNTUK STORE SEBESAR INI TAPI GAPUNYA TIM IT YANG MUMPUNI BUAT MEMPERBAIKI UNDER MAINTENANCE NYA. GEDEG BANGET! KALO GABISA MENGHADAPI LONJAKAN PEMBELI, TUTUP AJA TUH STORE!!","1","Tampilan"
"2019-12-13 00:24:06","-1","Sale 12.12 nihil. Gak bisa di akses! Giliran besokannya lancar da udah gak sale lagi. Kalo gak niat bikin sale gak usah bikin deh jangan bohongin kita!","1","Layanan"
"2019-12-12 21:46:36","-1","Sering down","1","Lainnya"
"2019-12-12 21:34:13","-1","Maaf ya saya kasih bintang satu, loh kok kenapa? Gini masakan saya udah bayar pesanan saya, terus udah konfirmasi juga, eh tiba tiba dapet email sehari setelahnya kalo barangnya abis dan uangnya bakal di kembaliin, loh kok bisa abis sih? Padahal kemarin udah dapet email kalo tranksaksinya berhasil dan tinggal nunggu pesanan saya dateng dong? Kecewa berat maaf","1","Layanan"
"2019-12-12 21:25:20","-1","Down terus deh gilak, sebel aku, kalo flash sale tiba2 loading ga jelas , eror2 padhal dah pake sinyal wifi, kecewa banget pkoknya !!! Kapok!","1","Tampilan"
