,At,Sentimen,Review,Bintang,Aspek,data_cleaned_aspek
508,2020-02-28 21:57:19,0,Knp app aku sering bngt crash ??🙃🙃,3,Tampilan,crash
509,2020-02-28 16:26:46,-1,Kenapa tiba tiba ga bisa dibuka ya padahal ga ada masalah apa apa dan gak ada pemberitahuan apa apa dari email tiba tiba ga bsa dibuka,2,Tampilan,buka ya pemberitahuan email buka
510,2020-02-28 15:21:41,1,YAY sudah teratasi !! Bisa dibuka lagi,4,Tampilan,buka
511,2020-02-28 09:50:37,1,Suka banget dan membantu kalau mau blanja make up dan skincare. Dapet socobox pula,5,Produk,suka bantu belanja make up skincare dapet socobox
512,2020-02-28 03:37:54,-1,Ko gabisa diinstal y?,2,Lainnya,diinstal ya
513,2020-02-27 16:18:03,-1,G bs msk,1,Tampilan,masuk
514,2020-02-27 10:11:13,-1,aplikasinya bntar2 minta update trs :/,2,Tampilan,dikit pinta update
515,2020-02-27 08:31:53,0,Kenapa shopping bag nya empty terus padahal sudah ada beberapa item yang dipilih,3,Tampilan,shopping bag empty pilih
516,2020-02-26 20:54:29,1,Tips nya membantu,4,Lainnya,tips bantu
517,2020-02-26 16:31:54,1,"Kenapa kok saya gak pernah bisa pake vouchernya yaaa, selalu invalid ato kesalahan sistem yg muncul, kan rugi gk bisa pke tu voucher😡",5,Tampilan,vouchernya ya invalid salah sistem rugi
518,2020-02-26 13:20:53,-1,Gampang nyuruh update,1,Tampilan,mudah perintah update
519,2020-02-26 11:45:35,-1,App jelek. Ga bisa diandalkan sering down.,1,Tampilan,buruk andal down
520,2020-02-26 11:13:05,0,Kenapa apps saya nge close trus pas masuk.,3,Tampilan,nge close masuk
521,2020-02-26 10:58:26,-1,Yaah bru download pgn liat review2 skincare eehhh lemot bgt buka apa aja dsni lemot pdhl di aplikasi lain kya FD & Storie IG youtube fb dll fine2 aja tuh aplikasi in doang lemot bgt gbsa buka apa2 jd ga guna,1,Tampilan,kecewa lihat review 2  skincare eehh buka kya fd storie ig youtube fb doang buka
522,2020-02-26 10:26:24,1,Sukaaaa bngtttt,5,Lainnya,suka
523,2020-02-26 05:08:34,1,luv it!,5,Lainnya,love it
524,2020-02-25 22:57:14,-1,Halo. Saya sudah order barang di sociolla. Sebelum nya aplikasi soco by sociolla sudah saya update. Saya mau konfirmasi pembayaran dan klik konfirmasi malah tidak ada respon apa apa. Hanya loading saja dan balik lagi ke payment confirmation. Tolong di bantu karna kalau sudah 24jam tidak di konfir nanti orderan saya hangus dan uang saya hilang saja. Trims.,1,Layanan,soco update konfirmasi bayar konfirmasi respon loading payment confirmation bantu  24 jam konfirmasi uang hilang
525,2020-02-25 22:05:40,1,Baguss,5,Lainnya,bagus
526,2020-02-25 21:55:58,-1,"Hari ini di perbaharui besok mintak lagi Selesai di perbaharui Gak bisa di buka dengan alasan ""sistem sedang di perbaiki"", aplikasi dibuat buat apa sih memudahkan atau menyusahkan",1,Tampilan,baharu besok selesai baharu buka alas sistem mudah
527,2020-02-25 21:22:54,1,"Paket dateng tepat waktu, barang nya ori insyaallah, puas deh sama pemesanan disoco💃😍",4,Produk,paket original puas mesan disoco
528,2020-02-25 16:31:42,1,Belanja disini smua orii,5,Produk,belanja original
529,2020-02-25 15:04:00,1,gilaaa gatau lagi mau ngomong apa intinya aku seneng baget kalo belanja disini,5,Lainnya,inti baget belanja
530,2020-02-25 11:46:50,1,mudah,5,Lainnya,mudah
531,2020-02-25 11:00:21,1,Mantap,5,Lainnya,mantap
532,2020-02-25 06:01:10,1,Good💕,5,Lainnya,good
533,2020-02-24 18:52:29,1,Aplikasi yang sangatt rekomended buat kalian para pecinta skincare nggak nyesel aku donwload nyaa..pokoknya the besttttt lahhhh,5,Lainnya,rekomended cinta skincare sesal donwload nyaa pokok best lahh
534,2020-02-24 16:48:33,-1,"Gabisa dibuka krna disuruh update dulu, eh pas update gagal terhoss padhl udah 100% tinggal masangnya aj",2,Tampilan,buka suruh update update gagal udah  100  tinggal pasang
535,2020-02-24 15:09:29,-1,"Puyeng,error terus,sold out lama",2,Tampilan,error sold out
536,2020-02-23 19:37:33,0,"Duh kenapa susah banget submit video? Kalau mau klik untuk kasih judul nggak bisa, nggak ada judul pun kembali ke kolom yang sama.😫😫😫 Lelah, Bang.",3,Tampilan,duh sulit submit video judul judul kolom bang
537,2020-02-23 17:29:07,-1,Uda di update kok ngga bisa ke buka,2,Tampilan,update buka
538,2020-02-23 17:19:17,-1,Keluar mulu aying,2,Tampilan,
539,2020-02-23 15:40:58,1,Belum dicoba smoga lancar,5,Lainnya,moga lancar
540,2020-02-23 14:10:38,1,🐰,4,Lainnya,
541,2020-02-23 07:57:42,-1,Abis disuru update malah maintenance Sering bgt maintenance dan hr ini blm bisa buka apl nya. Tolong dipercepat proses maintenance nya,2,Tampilan,habis perintah update maintenance maintenance buka cepat proses maintenance
542,2020-02-23 06:40:15,1,Good,5,Lainnya,good
543,2020-02-22 23:18:56,0,Awalnya aja beli barang cepet Sampe sm dikasi email no transaksi sm no resi sekarnag gada sm sekali. Gataunya nomor transaksi sekaligus nomor resi. Gimana sih gajelas,3,Layanan,beli cepet sampe email no transaksi no resi gataunya nomor transaksi nomor resi
544,2020-02-22 22:56:42,1,Love this app,5,Lainnya,love this
545,2020-02-22 19:50:02,1,"Respon , pengiriman , packaging okeee semua",5,Layanan,respon packaging
546,2020-02-22 19:29:41,1,Bagus dan saya suka sekali app ini,5,Lainnya,bagus suka
547,2020-02-22 16:07:03,1,👍👍👍,5,Lainnya,
548,2020-02-22 11:00:50,1,Lbh cpt lg update skincarennya bnyk yg kosong brng..trus bnykn salenya,5,Layanan,cepat update skincarennya kosong brng trus sale
549,2020-02-22 10:50:00,1,Bagusss,5,Lainnya,baguss
550,2020-02-22 07:41:58,-1,"Aplikasi nya zonk banget, error. Bolak balik sudah masukin brg ke ke keranjang bisa hilang lagi. Udah,, pada saat buka di website juga parah sama. Pas mau cek out dan sudah pilih pembayaran. Mala di blng gk ada brang di keranjang Dan akhir nya aku buka langsung offical web yang aku mau beli itu produk.",1,Tampilan,zonk error masuk hilang udah buka website parah cek out pilih bayar buka offical web beli produk
551,2020-02-21 19:33:53,1,Lebih di perbaiki lagi,4,Lainnya,
552,2020-02-21 18:37:27,1,Nice~,5,Lainnya,nice
553,2020-02-21 17:59:57,1,Keren,5,Lainnya,keren
554,2020-02-15 21:55:40,-1,Sekarang kok berbayar ongkirnyaa yaah sedih bgt😭😭😭,2,Layanan,bayar kecewa sedih bgt
555,2020-02-15 10:22:38,-1,"Buat log jn g bisa"" loadingnya parah pdhl sinyal kenceng !!!",1,Tampilan,log loadingnya parah sinyal kencang
556,2020-02-13 19:42:34,-1,"Ini kenapa sih apk force close trus asalkan dibuka. Pas dibuka apknya muncul tulisan beauty in one, stlh itu apknya keluar sendiri. Gitu aja trus asalkan dibuka. Biasanya di web lancar enak jadinya, ini pertama kali nyoba apknya kok malah gini",2,Tampilan,force close buka buka beauty one buka web lancar nyoba gin
557,2020-02-10 01:19:51,1,Awaaa,5,Lainnya,
558,2020-02-08 13:17:13,-1,Cukup bermanfaat,1,Lainnya,manfaat
559,2020-02-06 20:48:43,1,maaf ya kalo masih belum bisa dipakai tolong diperbaiki dahulu saya sudah berulang2 instal tetep lemot buat belanja g bisa kayak ngerasa g ada gunanya download kalo lancaran d web,5,Tampilan,maaf ya install belanja ngerasa lancar web
560,2020-02-06 20:08:37,-1,Berhenti² terus aplnya,1,Tampilan,berhenti 2 
561,2020-02-06 12:25:54,1,Aplikasinya lagi ga bisa dibuka kenapa ya? Setiap buka keluar terus,5,Tampilan,buka ya buka
562,2020-02-05 10:09:44,1,"Lebih baik lagi kalau di appnya ada fitur add collection, photo dan polling seperti di webnya. Dan tingkatkan terus kinerjanya ya karena seringkali lemot nggak bisa nambahin collection apa review gitu",4,Tampilan,fitur add collection photo polling webnya tingkat kerja ya seringkali nambahin collection
563,2020-02-04 14:13:02,-1,"Ini kenapa tiba"" keluar sendiri ya pas mau belanja. Tolong di perbaiki",1,Tampilan,ya belanja
564,2020-02-03 11:13:41,1,Udah bisa digunakan lagiii yay!!,5,Lainnya,udah
565,2020-02-01 19:50:12,1,"Ini kenapa yaa? Sampai aku harus uninnstall ulang, awal bisa masuk dan log in, terus masuk lagi gak bisaa. Tolong bantuannyaa ... :"")",4,Tampilan,ya uninstall masuk log masuk bantu
566,2020-01-29 13:25:01,1,"Yeeey sudah teratasi crashnya, sekrg lancar. Ini salah satu Aplikasi langganan untuk beli skin care dan make up. Belum pernah mengecewakan, banyak diskonan hehe. Tambahin lg diskonannya yaa",5,Tampilan,crashnya lancar salah langgan beli care make up kecewa diskon tambahin diskon ya
567,2020-01-29 02:23:47,-1,"Langsung keluar tiap kali buka app, udah coba download ulang berkali-kali tapi tetep sama :(",1,Tampilan,buka udah
568,2020-01-28 08:13:47,-1,"Krna baca komen* bnyk blg baru downlod terus langsung keluar*,, ya ternyata bener app nya kek gtu kecewa,",1,Tampilan,baca komen downlod ya nyata kecewa
569,2020-01-27 00:13:55,0,"Aku kasi rating segini dulu ya. Soco app tampilan nya bagus, kita bisa post review, make a polling, artikel, bahkan belanja juga bisa cuma apa karna memang handphone aku yg gembel ya jadi setiap mau buka pasti crash, suka error, kesel kadang.",3,Tampilan,rating gin ya soco tampil bagus post make polling artikel belanja handphone jelek ya buka crash suka error kesal
570,2020-01-26 19:45:17,1,"Aplikasi selalu error internet, kadang shopping bag tidak bisa dibuka, dan respon juga lama. Tolong banget diperbaiki",4,Tampilan,error internet shopping bag buka respon
571,2020-01-26 17:56:18,-1,"Aku kan udh download, terus aplikasinya dibuka malah sayangnya aplikasi telah berhenti. Itu kenapa ya? Padahal memori saya masih bnyk.",1,Tampilan,buka henti ya memori
572,2020-01-26 09:55:39,-1,Percuma udah download dan gak bisa dibukak aplikasinya T_T ......,1,Lainnya,udah buka
573,2020-01-25 19:37:27,0,ini sekarang kenapa soco ku gabisa dibuka ya? apa karna hpnya tidak support. apa bagaimana? sebelumnya bisa soalanyaaa😢😢,3,Lainnya,soco buka ya hpnya support soalanyaa
574,2020-01-25 09:13:22,-1,"Ini kenapasi aplikasinya gabisa dibuka astagaaa!!! Tolong dongggg, baru upgrade lohhh",1,Tampilan,buka astaga upgrade
575,2020-01-25 06:35:22,-1,"sampah banget baru pertama buka langsung gak bisa, belum juga daftar nih",1,Tampilan,sampah buka daftar
576,2020-01-25 02:55:05,-1,Ini kenapa aplikasinya? Baru dibuka kok langsung keluar? Udah coba download ulang tetep aja gitu. Kenapa?,2,Tampilan,buka udah
577,2020-01-24 17:14:07,-1,Kok aplikasi nya force close terus sih. Gabisa dibuka samsek. Nyebelin,1,Tampilan,force close buka sebal
578,2020-01-23 19:39:48,-1,"Udah 2 kali download tp selalu ga bisa masuk ke aplikasi ""sayangnya soco telah berhenti"" ini erronya dimana sih?",1,Tampilan,udah masuk soco henti error
579,2020-01-22 14:31:57,-1,"Setelah ku update malah gabisa dibuka, baru buka app-nya eh keluar lagi, gitu terus. Tau gitu kan gausah diupdate huhu",1,Tampilan,update buka buka app-nya diupdate kecewa
580,2020-01-21 20:59:10,-1,Kok setiap mau buka aplikasinya enggak bisa selalu ada tulisan sayangnya soco by sociolla telah berhenti,1,Tampilan,buka soco henti
581,2020-01-21 19:44:24,-1,"kok gabisa di buka sih, apa emg ga support apa gimana ya. pdhl biasanya bisa :(",2,Tampilan,buka support ya
582,2020-01-21 15:16:32,-1,"Gabisa dibuka,baru dibuka langsung keluar sendiri. Padahal biasanya ga gitu. Udh coba instal ulang tetep aja kek gitu lagi",1,Tampilan,buka buka install
583,2020-01-21 10:30:40,-1,"Aplikasi ga bermutu,,setiap mo belanja selalu log in mulu. Kesal !!!!",1,Tampilan,mutu belanja log kesal
584,2020-01-20 22:02:08,-1,"Setiap masuk, langsung out. Benerin lah",1,Tampilan,masuk out benerin
585,2020-01-20 20:30:16,-1,Kenapa aplikasinya tidak mau terbuka? Bagaimana caranya kita bisa kontrol barang kita sudah dikirim atau tidak??? Please kasih jawaban.,2,Tampilan,buka kontrol
586,2020-01-20 11:23:38,-1,"Biasanya belanja lewat web nya soco, terus nyobain download app nya dan ternyata sangat buruk. Masa baru mau masuk app nya crash terus huhuhu Rugi banget udah buang2 kuota buat download app ini",1,Tampilan,belanja web soco nyobain nyata buruk masuk crash kecewa rugi udah buang 2  kuota
587,2020-01-19 20:11:32,0,Kok nggk bisa dibuka sih sudah berhari hari,3,Tampilan,buka
588,2020-01-19 15:17:10,1,Bagus banget aplikasi nya. Sering Adain promo yaa sociolla. Biar makin rajin belanja nya,5,Lainnya,bagus adain promo ya rajin belanja
589,2020-01-19 14:23:24,-1,Di buka malah keluar.,1,Tampilan,buka
590,2020-01-19 12:29:35,1,Sudah ga trouble lg suka belanja di sociolla,5,Tampilan,trouble suka belanja
591,2020-01-19 12:27:02,-1,"keluar sendiri trs, males banget",1,Tampilan,males
592,2020-01-19 08:49:20,-1,Gak bisa kebuka,1,Tampilan,buka
593,2020-01-18 18:15:14,-1,Mati mati sendiri,1,Tampilan,mati mati
594,2020-01-18 16:49:30,-1,Udah di instal tapi malah kembali mulu sebel,2,Tampilan,udah install kesal
595,2020-01-18 10:30:39,1,Lengkap,5,Produk,lengkap
596,2020-01-18 09:22:27,0,Lagi gk biasanya ini aplikasi gk bisa dibuka. Musti buka web.,3,Tampilan,buka buka web
597,2020-01-18 06:32:05,-1,"Aku udh instal terus aku buka tapi ga bisa tiap masuk tiba tiba kembali ke layar menu sendiri, kira kira kenapa ya ? tolong di respon",1,Tampilan,install buka masuk layar menu ya respon
598,2020-01-17 16:08:26,-1,padahal sudah unduh apknya tetap gk bisa kebuka,1,Tampilan,unduh buka
599,2020-01-17 06:42:20,-1,Berhenti mulu,1,Tampilan,henti
600,2020-01-16 17:49:13,1,"overall baguss sih, dari packing sangat rapih pake dus gitu lucu, terus dari kecepatan pengiriman bisa dibilang cepet yaa, cuman sayang kalo dah transfer pas mau confirm sukaa susah dipencet nyaa, harus dari website nyaa, sukses terus sociolla!!",4,Layanan,overall bagus packing rapih dus lucu cepat cepet ya transfer confirm sukaa sulit pencet website sukses
601,2020-01-16 13:22:25,1,Sociolla ayo pake free ongkir supaya kita yg fakir ini mampu beli gak terbeban ongkir😭😭,4,Layanan,beli beban
602,2020-01-16 13:21:56,-1,Kok skrg utk free ongkir nya ada minimal 200an gitu ya. Pdahal suka sama sociolla krn ga prnh ngenain ongkir walau belanja brp puluh ribu,2,Layanan,minimal  200 an ya suka prnh belanja puluh
603,2020-01-16 05:49:31,1,kenapa ya tiap mau buka sociolla selalu keluar sendiri?,4,Tampilan,ya buka
604,2020-01-15 20:18:23,1,Aplikasinya baguss banget aku sukaaa tambahin please produk dari some by mi terus tambahin event gratis ongkir untuk wilayah jauh kayak aku ☹ ongkirnya lumayan mahal,5,Produk,bagus suka tambahin produk some mi tambahin event wilayah ongkirnya mahal
605,2020-01-15 18:21:54,0,"Tiap mau add to bag langsung terhenti, order udah coba dua kali tapi gak keluar kode pembayarannya bingung mau bayarnya gimana",3,Tampilan,add bag henti udah kode bayar bayar
606,2020-01-14 22:17:09,0,"Sudah bagus aplikasinya, cuma kenapa akhir-akhir aplikasinya ga bisa di buka. Bisanya di buka di buka di chrome. Tolong di perbaiki yaaaa",3,Tampilan,bagus buka buka buka chrome ya
607,2020-01-14 13:34:16,1,Tingkatkan terus performa muu,4,Lainnya,tingkat performa
608,2020-01-13 16:37:34,1,Bagus,5,Lainnya,bagus
609,2020-01-13 11:44:09,1,Sociolla sangat membantu saya,5,Lainnya,bantu
610,2020-01-11 23:15:21,1,Suka bat dah. Cuman sayang ada beberapa barang yg cuman ada riview tapi ga bisa di add ke bag,5,Tampilan,suka add bag
611,2020-01-11 16:05:45,-1,kok sociolla sekarang ada ada biaya ongkirnya ya? pdhal udah langganan banget kalau beli skincare di sini karena barangnya ori dan free ongkir. sekarang jd mikir lagi kalau mau belanja pakai app ini,2,Layanan,biaya ongkirnya ya udah langgan beli skincare original belanja
612,2020-01-10 18:41:59,-1,"Lola banget jika untuk ngisi data, uninstall aja dah gak guna",1,Tampilan,isi data uninstall
613,2020-01-09 19:59:25,-1,jelek bngt lemot,2,Tampilan,buruk
614,2020-01-09 12:55:48,1,Keren bgt aplikasix cocok buat saya yg suka make up dan tau produk apa yg cocok buat sy,5,Produk,keren cocok suka make up produk cocok
615,2020-01-06 13:55:49,0,"Aplikasi yang bagus. Cuman saya prefer menggunakan versi website karena melalui aplikasi tidak tersedia pembayaran melalui LinkAja. Dan entah ini aku yang gabisa nyari atau gimana, kadang stok nya tidak selengkap di website.",3,Layanan,bagus prefer versi website sedia bayar linkaja cari stok lengkap website
616,2020-01-04 23:16:35,1,Saya ga bisa login dari minggu lalu sampai ganti password 2 kali tp tetap gabisa masuk dari web maupun app nya. tolong ya,4,Tampilan,masuk web ya
617,2020-01-04 18:41:37,-1,Udah kesekian kalinya ga bisa chekout. Wkwkekwk,1,Tampilan,udah sekian
618,2020-01-03 22:40:53,-1,Lemot banget trus juga ada beberapa brand yang ga keluar harganya padahal app nya bagus cuman sistemnya jelek tolong diperbaiki lagi deh,2,Tampilan,brand harga bagus sistem buruk
619,2020-01-03 20:35:38,1,"Pengalaman belanja yang menyenangkan dengan customer service yang ramah dan cepat dalam menanggapi, selain itu produknya juga di jamin ori dengan pengiriman yang aman pula love banget dech!",4,Layanan,alam belanja customer service ramah cepat tanggap produk jamin original aman love
620,2020-01-03 14:33:34,1,Baguss... Banyak infonya apalagi pas dapet soco box nya makin happy... Makin suka,4,Layanan,bagus dapet soco box happy suka
621,2020-01-02 15:59:53,1,Kesayangan aku pokoknya,5,Lainnya,pokok
622,2020-01-01 19:24:36,0,Kurang cucok sekarang minimal order 200rb baru bisa gratis ongkir,3,Layanan,cocok minimal  200 rb
623,2020-01-01 11:18:17,-1,Seriuss.. ini g bs dipake. Buat buka yg lain lancar jaya. Buka ini aja mau checkout barang 1 jam masih muter.,1,Tampilan,seriuss buka lancar jaya buka jam
624,2020-01-01 10:06:58,0,"Halloo apps ini bagus jujur Cmn waktu aku mau review salah 1 produk buffering muluk sampe udh aku coba 5 kali ttp ga ke post padahal yang lain lancar"" ajaa Tolong ya diperbaiki Makasih",3,Tampilan,bagus jujur salah produk buffering sampe post lancar ya
